Time (yyyy-MM-dd hh:mm:ss),Elapsed Time (seconds),Sampling Interval (seconds),Temp (Celsius),Wet Bulb Temp. (Celsius),Rel. Hum. (%),Baro. (mb),Altitude (Meters),Altitude Baseline (Meters),AOG (Meters),Wind Speed (m/s),Mag. Dir. (Degrees),True Dir. (Degrees)
2023-01-13 16:39:08,3472.0,2.0,5.7,2.8,61.1,995.2,149,89.42623524111629,59.57376475888371,6.0,330,330
2023-01-13 16:39:10,3474.0,2.0,5.7,2.8,61.1,995.4,148,89.42328997429797,58.57671002570203,7.4,42,43
2023-01-13 16:39:12,3476.0,2.0,5.7,2.8,61.1,995.5,147,89.42034470747967,57.57965529252033,8.5,340,341
2023-01-13 16:39:14,3478.0,2.0,5.7,2.8,61.1,995.5,146,89.41739944066136,56.582600559338644,8.1,328,329
2023-01-13 16:39:16,3480.0,2.0,5.7,2.8,61.1,995.5,146,89.41445417384304,56.58554582615696,9.6,355,355
2023-01-13 16:39:18,3482.0,2.0,5.7,2.8,61.1,995.4,147,89.41150890702473,57.588491092975275,9.5,308,309
2023-01-13 16:39:20,3484.0,2.0,5.7,2.8,61.1,995.5,147,89.40856364020641,57.59143635979359,8.0,317,317
2023-01-13 16:39:22,3486.0,2.0,5.7,2.8,61.1,995.4,147,89.40561837338811,57.59438162661189,7.3,9,9
2023-01-13 16:39:24,3488.0,2.0,5.7,2.8,61.1,995.4,147,89.4026731065698,57.59732689343021,5.7,349,350
2023-01-13 16:39:26,3490.0,2.0,5.7,2.8,61.1,995.7,145,89.39972783975148,55.60027216024852,7.4,350,351
2023-01-13 16:39:28,3492.0,2.0,5.7,2.8,61.1,996.0,143,89.39678257293316,53.60321742706684,8.7,352,352
2023-01-13 16:39:30,3494.0,2.0,5.7,2.8,61.1,996.0,142,89.39383730611485,52.60616269388515,9.5,346,347
2023-01-13 16:39:32,3496.0,2.0,5.7,2.8,61.1,995.9,144,89.39089203929655,54.609107960703454,9.1,311,312
2023-01-13 16:39:34,3498.0,2.0,5.7,2.8,61.1,995.7,146,89.38794677247823,56.61205322752177,9.5,336,336
2023-01-13 16:39:36,3500.0,2.0,5.7,2.8,61.1,995.4,147,89.38500150565991,57.614998494340085,10.4,324,324
2023-01-13 16:39:38,3502.0,2.0,5.7,2.8,61.1,995.2,149,89.3820562388416,59.6179437611584,10.7,345,346
2023-01-13 16:39:40,3504.0,2.0,5.7,2.8,61.1,995.2,149,89.37911097202328,59.620889027976716,10.5,337,338
2023-01-13 16:39:42,3506.0,2.0,5.7,2.8,61.1,995.2,150,89.37616570520498,60.62383429479502,10.2,342,343
2023-01-13 16:39:44,3508.0,2.0,5.6,2.7,61.1,995.0,151,89.37322043838667,61.62677956161333,9.6,346,347
2023-01-13 16:39:46,3510.0,2.0,5.6,2.7,61.1,995.0,151,89.37027517156835,61.62972482843165,9.2,327,327
2023-01-13 16:39:48,3512.0,2.0,5.6,2.7,61.1,995.0,150,89.36732990475004,60.63267009524996,9.2,342,342
2023-01-13 16:39:50,3514.0,2.0,5.6,2.7,61.1,995.0,151,89.36438463793172,61.63561536206828,9.1,326,327
2023-01-13 16:39:52,3516.0,2.0,5.6,2.7,61.1,995.0,152,89.36143937111342,62.63856062888658,8.3,341,342
2023-01-13 16:39:54,3518.0,2.0,5.6,2.7,61.1,995.0,151,89.3584941042951,61.641505895704896,8.7,324,324
2023-01-13 16:39:56,3520.0,2.0,5.6,2.7,61.1,995.2,149,89.35554883747679,59.64445116252321,9.3,314,315
2023-01-13 16:39:58,3522.0,2.0,5.7,2.8,61.1,995.5,146,89.35260357065847,56.647396429341526,9.3,330,330
2023-01-13 16:40:00,3524.0,2.0,5.7,2.8,61.1,995.7,145,89.34965830384016,55.65034169615984,8.4,327,328
2023-01-13 16:40:02,3526.0,2.0,5.7,2.8,61.1,995.7,145,89.34671303702186,55.65328696297814,7.8,331,332
2023-01-13 16:40:04,3528.0,2.0,5.7,2.8,61.2,995.7,144,89.34376777020354,54.65623222979646,8.3,327,328
2023-01-13 16:40:06,3530.0,2.0,5.7,2.8,61.2,996.0,143,89.34082250338523,53.659177496614774,9.1,322,323
2023-01-13 16:40:08,3532.0,2.0,5.7,2.8,61.2,996.2,141,89.33787723656691,51.66212276343309,8.1,316,317
2023-01-13 16:40:10,3534.0,2.0,5.7,2.8,61.2,996.2,141,89.3349319697486,51.665068030251405,7.0,320,320
2023-01-13 16:40:12,3536.0,2.0,5.7,2.8,61.2,996.2,141,89.3319867029303,51.668013297069706,7.2,298,298
2023-01-13 16:40:14,3538.0,2.0,5.7,2.8,61.2,996.2,141,89.32904143611198,51.67095856388802,8.1,333,333
2023-01-13 16:40:16,3540.0,2.0,5.7,2.8,61.2,996.0,141,89.32609616929366,51.67390383070634,9.1,318,318
2023-01-13 16:40:18,3542.0,2.0,5.7,2.8,61.2,996.0,143,89.32315090247535,53.67684909752465,8.9,322,323
2023-01-13 16:40:20,3544.0,2.0,5.7,2.8,61.1,995.7,145,89.32020563565703,55.67979436434297,8.2,344,344
2023-01-13 16:40:22,3546.0,2.0,5.7,2.8,61.1,995.5,147,89.31726036883872,57.68273963116128,7.6,5,6
2023-01-13 16:40:24,3548.0,2.0,5.7,2.8,61.1,995.0,151,89.31431510202042,61.685684897979584,7.9,321,322
2023-01-13 16:40:26,3550.0,2.0,5.7,2.7,61.1,994.7,153,89.3113698352021,63.6886301647979,7.9,327,327
2023-01-13 16:40:28,3552.0,2.0,5.6,2.7,61.2,994.2,157,89.30842456838378,67.69157543161622,7.9,309,309
2023-01-13 16:40:30,3554.0,2.0,5.6,2.7,61.2,994.0,159,89.30547930156547,69.69452069843453,7.2,319,319
2023-01-13 16:40:32,3556.0,2.0,5.6,2.7,61.2,993.7,162,89.30253403474715,72.69746596525285,7.6,43,44
2023-01-13 16:40:34,3558.0,2.0,5.6,2.7,61.2,993.5,163,89.29958876792885,73.70041123207115,7.9,321,321
2023-01-13 16:40:36,3560.0,2.0,5.6,2.7,61.2,993.5,163,89.29664350111054,73.70335649888946,8.2,326,327
2023-01-13 16:40:38,3562.0,2.0,5.6,2.7,61.2,993.7,162,89.29369823429222,72.70630176570778,7.9,329,330
2023-01-13 16:40:40,3564.0,2.0,5.6,2.7,61.2,993.7,162,89.2907529674739,72.7092470325261,6.5,318,319
2023-01-13 16:40:42,3566.0,2.0,5.6,2.7,61.3,993.5,163,89.28780770065559,73.71219229934441,5.8,13,13
2023-01-13 16:40:44,3568.0,2.0,5.6,2.7,61.3,993.7,162,89.28486243383729,72.71513756616271,7.3,304,305
2023-01-13 16:40:46,3570.0,2.0,5.6,2.7,61.3,993.7,162,89.28191716701897,72.71808283298103,6.9,336,337
2023-01-13 16:40:48,3572.0,2.0,5.6,2.7,61.4,993.7,162,89.27897190020066,72.72102809979934,6.7,353,353
2023-01-13 16:40:50,3574.0,2.0,5.6,2.7,61.4,993.7,162,89.27602663338234,72.72397336661766,8.1,308,309
2023-01-13 16:40:52,3576.0,2.0,5.6,2.7,61.4,993.7,162,89.27308136656403,72.72691863343597,7.9,334,335
2023-01-13 16:40:54,3578.0,2.0,5.6,2.7,61.5,993.5,162,89.27013609974573,72.72986390025427,7.0,358,359
2023-01-13 16:40:56,3580.0,2.0,5.6,2.7,61.5,993.5,163,89.26719083292741,73.73280916707259,7.0,307,307
2023-01-13 16:40:58,3582.0,2.0,5.6,2.7,61.5,993.5,164,89.2642455661091,74.7357544338909,6.8,5,5
2023-01-13 16:41:00,3584.0,2.0,5.6,2.7,61.5,993.4,164,89.26130029929078,74.73869970070922,6.6,350,351
2023-01-13 16:41:02,3586.0,2.0,5.6,2.7,61.5,993.5,164,89.25835503247247,74.74164496752753,5.4,324,325
2023-01-13 16:41:04,3588.0,2.0,5.6,2.7,61.5,993.5,163,89.25540976565415,73.74459023434585,4.1,353,353
2023-01-13 16:41:06,3590.0,2.0,5.6,2.7,61.6,993.7,161,89.25246449883585,71.74753550116415,3.9,319,320
2023-01-13 16:41:08,3592.0,2.0,5.6,2.7,61.6,994.2,157,89.24951923201753,67.75048076798247,3.0,326,327
2023-01-13 16:41:10,3594.0,2.0,5.6,2.7,61.6,994.7,153,89.24657396519922,63.75342603480078,3.2,0,1
2023-01-13 16:41:12,3596.0,2.0,5.6,2.7,61.6,995.0,151,89.2436286983809,61.7563713016191,4.6,317,318
2023-01-13 16:41:14,3598.0,2.0,5.6,2.7,61.6,995.2,149,89.24068343156259,59.75931656843741,6.0,283,284
2023-01-13 16:41:16,3600.0,2.0,5.6,2.7,61.6,995.2,149,89.23773816474429,59.762261835255714,6.8,309,309
2023-01-13 16:41:18,3602.0,2.0,5.6,2.7,61.6,994.9,152,89.23479289792597,62.76520710207403,7.3,314,315
2023-01-13 16:41:20,3604.0,2.0,5.6,2.7,61.6,994.5,155,89.23184763110766,65.76815236889234,6.3,327,327
2023-01-13 16:41:22,3606.0,2.0,5.6,2.7,61.5,994.7,154,89.22890236428934,64.77109763571066,5.8,311,311
2023-01-13 16:41:24,3608.0,2.0,5.6,2.7,61.5,994.7,152,89.22595709747102,62.774042902528976,6.2,322,323
2023-01-13 16:41:26,3610.0,2.0,5.6,2.7,61.5,994.9,152,89.22301183065272,62.77698816934728,7.4,288,288
2023-01-13 16:41:28,3612.0,2.0,5.6,2.7,61.5,994.9,152,89.22006656383441,62.77993343616559,7.6,306,306
2023-01-13 16:41:30,3614.0,2.0,5.6,2.7,61.5,994.5,154,89.21712129701609,64.78287870298391,5.9,354,354
2023-01-13 16:41:32,3616.0,2.0,5.6,2.7,61.5,994.0,158,89.21417603019778,68.78582396980222,4.3,16,16
2023-01-13 16:41:34,3618.0,2.0,5.6,2.7,61.5,993.5,162,89.21123076337946,72.78876923662054,5.2,355,356
2023-01-13 16:41:36,3620.0,2.0,5.6,2.7,61.5,993.2,167,89.20828549656116,77.79171450343884,6.1,11,11
2023-01-13 16:41:38,3622.0,2.0,5.5,2.7,61.5,992.7,171,89.20534022974284,81.79465977025716,6.6,330,330
2023-01-13 16:41:40,3624.0,2.0,5.5,2.7,61.5,992.2,174,89.20239496292453,84.79760503707547,6.5,344,345
2023-01-13 16:41:42,3626.0,2.0,5.5,2.7,61.5,992.0,176,89.19944969610621,86.80055030389379,6.5,315,316
2023-01-13 16:41:44,3628.0,2.0,5.5,2.7,61.6,991.7,178,89.1965044292879,88.8034955707121,7.3,329,330
2023-01-13 16:41:46,3630.0,2.0,5.5,2.7,61.6,991.4,181,89.1935591624696,91.8064408375304,7.2,308,308
2023-01-13 16:41:48,3632.0,2.0,5.4,2.6,61.7,991.2,183,89.19061389565128,93.80938610434872,7.5,13,13
2023-01-13 16:41:50,3634.0,2.0,5.4,2.6,61.7,990.9,186,89.18766862883297,96.81233137116703,7.2,322,322
2023-01-13 16:41:52,3636.0,2.0,5.4,2.6,61.8,990.7,187,89.18472336201465,97.81527663798535,7.7,306,306
2023-01-13 16:41:54,3638.0,2.0,5.4,2.6,61.9,990.7,187,89.18177809519634,97.81822190480366,7.3,343,344
2023-01-13 16:41:56,3640.0,2.0,5.3,2.6,61.9,990.7,187,89.17883282837803,97.82116717162197,7.0,334,334
2023-01-13 16:41:58,3642.0,2.0,5.3,2.6,62.0,990.9,186,89.17588756155972,96.82411243844028,6.8,308,309
2023-01-13 16:42:00,3644.0,2.0,5.3,2.6,62.0,991.0,184,89.1729422947414,94.8270577052586,6.3,329,330
2023-01-13 16:42:02,3646.0,2.0,5.3,2.6,62.1,991.2,183,89.16999702792309,93.83000297207691,5.7,317,318
2023-01-13 16:42:04,3648.0,2.0,5.4,2.6,62.1,991.4,181,89.16705176110477,91.83294823889523,5.7,340,340
2023-01-13 16:42:06,3650.0,2.0,5.4,2.6,62.1,991.5,181,89.16410649428647,91.83589350571353,6.0,342,342
2023-01-13 16:42:08,3652.0000000000005,2.0,5.4,2.6,62.1,991.5,181,89.16116122746816,91.83883877253184,6.1,359,359
2023-01-13 16:42:10,3654.0000000000005,2.0,5.4,2.6,62.1,991.2,182,89.15821596064984,92.84178403935016,5.7,2,2
2023-01-13 16:42:12,3656.0000000000005,2.0,5.4,2.6,62.1,991.2,183,89.15527069383153,93.84472930616847,5.9,335,335
2023-01-13 16:42:14,3658.0000000000005,2.0,5.4,2.6,62.2,991.2,183,89.15232542701321,93.84767457298679,6.3,330,330
2023-01-13 16:42:16,3660.0000000000005,2.0,5.4,2.6,62.2,991.2,182,89.1493801601949,92.8506198398051,5.6,344,344
2023-01-13 16:42:18,3662.0000000000005,2.0,5.4,2.6,62.2,991.5,181,89.1464348933766,91.8535651066234,5.3,327,327
2023-01-13 16:42:20,3664.0000000000005,2.0,5.4,2.6,62.2,991.5,181,89.14348962655828,91.85651037344172,4.8,321,321
2023-01-13 16:42:22,3666.0000000000005,2.0,5.4,2.6,62.2,991.5,180,89.14054435973996,90.85945564026004,6.5,352,352
2023-01-13 16:42:24,3668.0000000000005,2.0,5.4,2.6,62.2,991.5,181,89.13759909292165,91.86240090707835,5.7,2,2
2023-01-13 16:42:26,3670.0000000000005,2.0,5.4,2.6,62.3,991.4,181,89.13465382610333,91.86534617389667,5.5,4,5
2023-01-13 16:42:28,3672.0000000000005,2.0,5.4,2.6,62.3,991.2,182,89.13170855928503,92.86829144071497,5.2,352,352
2023-01-13 16:42:30,3674.0000000000005,2.0,5.4,2.6,62.3,991.2,182,89.12876329246672,92.87123670753328,3.7,332,333
2023-01-13 16:42:32,3676.0000000000005,2.0,5.4,2.6,62.3,991.4,181,89.1258180256484,91.8741819743516,4.7,352,352
2023-01-13 16:42:34,3678.0000000000005,2.0,5.4,2.6,62.3,991.5,181,89.12287275883008,91.87712724116992,7.0,3,3
2023-01-13 16:42:36,3680.0000000000005,2.0,5.4,2.6,62.3,991.5,181,89.11992749201177,91.88007250798823,7.5,330,331
2023-01-13 16:42:38,3682.0000000000005,2.0,5.4,2.6,62.3,991.4,182,89.11698222519347,92.88301777480653,7.2,15,16
2023-01-13 16:42:40,3684.0000000000005,2.0,5.4,2.6,62.3,991.2,182,89.11403695837515,92.88596304162485,6.7,305,306
2023-01-13 16:42:42,3686.0000000000005,2.0,5.4,2.6,62.3,991.2,182,89.11109169155684,92.88890830844316,6.3,334,335
2023-01-13 16:42:44,3688.0000000000005,2.0,5.4,2.6,62.3,991.2,183,89.10814642473852,93.89185357526148,6.0,345,345
2023-01-13 16:42:46,3690.0000000000005,2.0,5.4,2.6,62.3,991.2,183,89.1052011579202,93.8947988420798,6.4,325,326
2023-01-13 16:42:48,3692.0000000000005,2.0,5.4,2.6,62.3,991.0,185,89.1022558911019,95.8977441088981,6.5,333,334
2023-01-13 16:42:50,3694.0000000000005,2.0,5.3,2.6,62.4,990.9,187,89.09931062428359,97.90068937571641,7.1,358,359
2023-01-13 16:42:52,3696.0000000000005,2.0,5.3,2.6,62.4,990.7,187,89.09636535746527,97.90363464253473,6.3,347,347
2023-01-13 16:42:54,3698.0000000000005,2.0,5.3,2.6,62.4,990.5,189,89.09342009064696,99.90657990935304,5.3,348,348
2023-01-13 16:42:56,3700.0000000000005,2.0,5.3,2.6,62.4,990.7,187,89.09047482382864,97.90952517617136,5.3,340,341
2023-01-13 16:42:58,3702.0000000000005,2.0,5.3,2.6,62.4,991.2,182,89.08752955701033,92.91247044298967,5.1,31,32
2023-01-13 16:43:00,3704.0000000000005,2.0,5.3,2.6,62.4,992.0,176,89.08458429019203,86.91541570980797,5.9,25,26
2023-01-13 16:43:02,3706.0000000000005,2.0,5.4,2.6,62.4,992.7,171,89.08163902337371,81.91836097662629,5.2,357,358
2023-01-13 16:43:04,3708.0000000000005,2.0,5.4,2.6,62.4,993.2,167,89.0786937565554,77.9213062434446,4.7,329,329
2023-01-13 16:43:06,3710.0000000000005,2.0,5.5,2.7,62.4,993.5,163,89.07574848973708,73.92425151026292,4.5,317,317
2023-01-13 16:43:08,3712.0000000000005,2.0,5.5,2.8,62.4,993.9,161,89.07280322291876,71.92719677708124,6.5,335,336
2023-01-13 16:43:10,3714.0000000000005,2.0,5.5,2.8,62.3,994.5,156,89.06985795610046,66.93014204389954,8.2,303,303
2023-01-13 16:43:12,3716.0000000000005,2.0,5.6,2.8,62.3,995.0,151,89.06691268928215,61.93308731071785,7.8,328,329
2023-01-13 16:43:14,3718.0000000000005,2.0,5.6,2.8,62.3,995.5,146,89.06396742246383,56.93603257753617,7.6,300,300
2023-01-13 16:43:16,3720.0000000000005,2.0,5.6,2.8,62.3,995.7,145,89.06102215564552,55.93897784435448,6.8,359,359
2023-01-13 16:43:18,3722.0000000000005,2.0,5.7,2.9,62.3,995.7,145,89.0580768888272,55.9419231111728,6.2,325,325
2023-01-13 16:43:20,3724.0000000000005,2.0,5.7,2.9,62.2,995.9,143,89.0551316220089,53.9448683779911,6.6,328,328
2023-01-13 16:43:22,3726.0000000000005,2.0,5.7,2.9,62.2,996.0,142,89.05218635519059,52.947813644809415,6.0,327,327
2023-01-13 16:43:24,3728.0000000000005,2.0,5.7,2.9,62.1,995.9,143,89.04924108837227,53.95075891162773,5.8,36,36
2023-01-13 16:43:26,3730.0000000000005,2.0,5.7,2.9,62.1,995.5,147,89.04629582155395,57.953704178446046,6.1,5,6
2023-01-13 16:43:28,3732.0000000000005,2.0,5.7,2.9,62.1,995.0,151,89.04335055473564,61.95664944526436,5.6,359,359
2023-01-13 16:43:30,3734.0000000000005,2.0,5.7,2.9,62.0,994.7,154,89.04040528791734,64.95959471208266,5.3,349,349
2023-01-13 16:43:32,3736.0000000000005,2.0,5.6,2.8,62.0,994.5,155,89.03746002109902,65.96253997890098,5.7,5,6
2023-01-13 16:43:34,3738.0000000000005,2.0,5.6,2.8,61.9,994.4,157,89.0345147542807,67.9654852457193,8.6,318,318
2023-01-13 16:43:36,3740.0000000000005,2.0,5.6,2.8,61.9,994.2,157,89.03156948746239,67.96843051253761,9.1,340,341
2023-01-13 16:43:38,3742.0000000000005,2.0,5.6,2.8,61.9,994.0,158,89.02862422064408,68.97137577935592,7.7,354,354
2023-01-13 16:43:40,3744.0000000000005,2.0,5.6,2.7,61.9,994.0,159,89.02567895382577,69.97432104617423,8.1,324,324
2023-01-13 16:43:42,3746.0000000000005,2.0,5.5,2.7,61.9,994.0,159,89.02273368700746,69.97726631299254,8.5,351,352
2023-01-13 16:43:44,3748.0000000000005,2.0,5.5,2.7,61.8,994.0,158,89.01978842018914,68.98021157981086,8.8,333,333
2023-01-13 16:43:46,3750.0000000000005,2.0,5.5,2.7,61.8,994.2,157,89.01684315337083,67.98315684662917,9.2,325,326
2023-01-13 16:43:48,3752.0000000000005,2.0,5.5,2.7,61.8,994.4,156,89.01389788655251,66.98610211344749,8.9,327,327
2023-01-13 16:43:50,3754.0000000000005,2.0,5.6,2.7,61.7,994.5,155,89.01095261973421,65.98904738026579,9.3,359,0
2023-01-13 16:43:52,3756.0000000000005,2.0,5.6,2.7,61.7,994.7,153,89.0080073529159,63.9919926470841,9.3,346,346
2023-01-13 16:43:54,3758.0000000000005,2.0,5.6,2.7,61.6,994.9,152,89.00506208609758,62.99493791390242,9.2,327,328
2023-01-13 16:43:56,3760.0000000000005,2.0,5.6,2.7,61.6,995.2,149,89.00211681927927,59.997883180720734,9.3,356,357
2023-01-13 16:43:58,3762.0000000000005,2.0,5.6,2.7,61.6,995.4,147,88.99917155246095,58.00082844753905,9.4,321,322
2023-01-13 16:44:00,3764.0000000000005,2.0,5.6,2.7,61.6,995.7,146,88.99622628564265,57.00377371435735,9.5,331,332
2023-01-13 16:44:02,3766.0000000000005,2.0,5.6,2.7,61.5,995.7,145,88.99328101882433,56.006718981175666,9.5,312,312
2023-01-13 16:44:04,3768.0000000000005,2.0,5.6,2.7,61.5,995.9,143,88.99033575200602,54.00966424799398,10.4,328,328
2023-01-13 16:44:06,3770.0000000000005,2.0,5.6,2.7,61.5,995.9,143,88.9873904851877,54.0126095148123,9.4,329,329
2023-01-13 16:44:08,3772.0000000000005,2.0,5.6,2.7,61.4,995.7,144,88.98444521836939,55.01555478163061,8.8,317,317
2023-01-13 16:44:10,3774.0000000000005,2.0,5.6,2.7,61.4,995.7,146,88.98149995155107,57.01850004844893,9.6,343,343
2023-01-13 16:44:12,3776.0000000000005,2.0,5.6,2.7,61.4,995.5,146,88.97855468473277,57.02144531526723,10.0,328,329
2023-01-13 16:44:14,3778.0000000000005,2.0,5.7,2.8,61.3,995.4,148,88.97560941791446,59.024390582085545,9.6,312,313
2023-01-13 16:44:16,3780.0000000000005,2.0,5.6,2.7,61.3,995.4,148,88.97266415109614,59.02733584890386,9.1,17,17
2023-01-13 16:44:18,3782.0000000000005,2.0,5.6,2.7,61.3,995.2,149,88.96971888427782,60.030281115722175,8.8,342,343
2023-01-13 16:44:20,3784.0000000000005,2.0,5.6,2.7,61.3,995.0,150,88.96677361745951,61.03322638254049,8.1,334,334
2023-01-13 16:44:22,3786.0000000000005,2.0,5.6,2.7,61.3,995.2,149,88.96382835064121,60.03617164935879,8.3,346,347
2023-01-13 16:44:24,3788.0000000000005,2.0,5.6,2.7,61.3,995.5,147,88.96088308382289,58.03911691617711,8.1,322,322
2023-01-13 16:44:26,3790.0000000000005,2.0,5.6,2.7,61.3,995.7,145,88.95793781700458,56.04206218299542,7.8,342,343
2023-01-13 16:44:28,3792.0000000000005,2.0,5.6,2.7,61.3,995.7,145,88.95499255018626,56.04500744981374,7.2,317,317
2023-01-13 16:44:30,3794.0000000000005,2.0,5.7,2.8,61.4,995.9,144,88.95204728336795,55.047952716632054,6.4,318,319
2023-01-13 16:44:32,3796.0000000000005,2.0,5.7,2.8,61.4,995.9,143,88.94910201654965,54.050897983450355,6.2,332,333
2023-01-13 16:44:34,3798.0000000000005,2.0,5.7,2.8,61.4,996.0,143,88.94615674973133,54.05384325026867,7.1,324,325
2023-01-13 16:44:36,3800.0000000000005,2.0,5.7,2.8,61.3,995.7,144,88.94321148291301,55.056788517086986,7.3,20,20
2023-01-13 16:44:38,3802.0000000000005,2.0,5.7,2.8,61.3,995.5,146,88.9402662160947,57.0597337839053,6.5,327,327
2023-01-13 16:44:40,3804.0000000000005,2.0,5.7,2.8,61.3,995.5,146,88.93732094927638,57.06267905072362,7.1,331,331
2023-01-13 16:44:42,3806.0000000000005,2.0,5.7,2.8,61.3,995.7,145,88.93437568245808,56.06562431754192,7.2,327,327
2023-01-13 16:44:44,3808.0000000000005,2.0,5.7,2.8,61.3,995.7,144,88.93143041563977,55.06856958436023,8.7,11,12
2023-01-13 16:44:46,3810.0000000000005,2.0,5.7,2.8,61.3,995.7,146,88.92848514882145,57.07151485117855,8.2,310,310
2023-01-13 16:44:48,3812.0000000000005,2.0,5.6,2.7,61.3,995.4,147,88.92553988200314,58.074460117996864,8.1,350,350
2023-01-13 16:44:50,3814.0000000000005,2.0,5.6,2.7,61.3,995.2,149,88.92259461518482,60.07740538481518,8.4,324,324
2023-01-13 16:44:52,3816.0000000000005,2.0,5.6,2.7,61.3,995.0,151,88.9196493483665,62.080350651633495,7.6,332,333
2023-01-13 16:44:54,3818.0000000000005,2.0,5.6,2.7,61.3,995.0,152,88.9167040815482,63.083295918451796,9.0,332,332
2023-01-13 16:44:56,3820.0000000000005,2.0,5.6,2.7,61.3,994.9,152,88.91375881472989,63.08624118527011,8.0,342,342
2023-01-13 16:44:58,3822.0000000000005,2.0,5.6,2.7,61.3,994.9,152,88.91081354791157,63.08918645208843,8.1,346,346
2023-01-13 16:45:00,3824.0000000000005,2.0,5.6,2.7,61.3,995.0,151,88.90786828109326,62.09213171890674,7.9,319,320
2023-01-13 16:45:02,3826.0000000000005,2.0,5.6,2.7,61.3,995.2,149,88.90492301427494,60.09507698572506,7.9,332,332
2023-01-13 16:45:04,3828.0000000000005,2.0,5.6,2.7,61.3,995.4,147,88.90197774745664,58.09802225254336,8.3,331,331
2023-01-13 16:45:06,3830.0000000000005,2.0,5.6,2.7,61.3,995.5,146,88.89903248063833,57.100967519361674,8.5,352,352
2023-01-13 16:45:08,3832.0000000000005,2.0,5.6,2.7,61.3,995.7,145,88.89608721382001,56.10391278617999,8.4,343,343
2023-01-13 16:45:10,3834.0000000000005,2.0,5.6,2.7,61.3,995.7,145,88.8931419470017,56.106858052998305,8.1,347,347
2023-01-13 16:45:12,3836.0000000000005,2.0,5.6,2.7,61.3,995.5,146,88.89019668018338,57.10980331981662,7.8,356,356
2023-01-13 16:45:14,3838.0000000000005,2.0,5.7,2.8,61.4,995.5,146,88.88725141336508,57.11274858663492,7.1,339,339
2023-01-13 16:45:16,3840.0000000000005,2.0,5.6,2.7,61.4,995.4,148,88.88430614654676,59.11569385345324,7.3,0,1
2023-01-13 16:45:18,3842.0000000000005,2.0,5.6,2.7,61.4,995.2,150,88.88136087972845,61.11863912027155,7.9,329,329
2023-01-13 16:45:20,3844.0000000000005,2.0,5.6,2.7,61.4,994.9,152,88.87841561291013,63.12158438708987,8.3,342,343
2023-01-13 16:45:22,3846.0000000000005,2.0,5.6,2.7,61.4,994.5,155,88.87547034609182,66.12452965390818,7.7,359,359
2023-01-13 16:45:24,3848.0000000000005,2.0,5.6,2.7,61.4,994.2,157,88.87252507927352,68.12747492072648,9.1,342,343
2023-01-13 16:45:26,3850.0000000000005,2.0,5.6,2.7,61.4,994.2,157,88.8695798124552,68.1304201875448,9.5,352,352
2023-01-13 16:45:28,3852.0000000000005,2.0,5.6,2.7,61.4,994.5,156,88.86663454563688,67.13336545436312,8.1,342,343
2023-01-13 16:45:30,3854.0000000000005,2.0,5.6,2.7,61.4,994.9,152,88.86368927881857,63.13631072118143,7.7,351,351
2023-01-13 16:45:32,3856.0000000000005,2.0,5.6,2.7,61.4,995.2,149,88.86074401200025,60.139255987999746,5.6,340,340
2023-01-13 16:45:34,3858.0000000000005,2.0,5.6,2.7,61.4,995.5,146,88.85779874518195,57.14220125481805,6.2,317,317
2023-01-13 16:45:36,3860.0000000000005,2.0,5.6,2.7,61.4,995.9,143,88.85485347836364,54.14514652163636,7.0,332,333
2023-01-13 16:45:38,3862.0000000000005,2.0,5.7,2.8,61.5,996.2,141,88.85190821154532,52.14809178845468,7.1,313,313
2023-01-13 16:45:40,3864.0000000000005,2.0,5.7,2.8,61.5,996.2,141,88.848962944727,52.151037055272994,8.1,352,353
2023-01-13 16:45:42,3866.0000000000005,2.0,5.7,2.8,61.5,995.9,143,88.84601767790869,54.15398232209131,7.8,346,347
2023-01-13 16:45:44,3868.0000000000005,2.0,5.7,2.8,61.6,995.7,145,88.84307241109039,56.15692758890961,8.0,319,319
2023-01-13 16:45:46,3870.0000000000005,2.0,5.6,2.7,61.6,995.5,146,88.84012714427207,57.159872855727926,7.8,330,331
2023-01-13 16:45:48,3872.0000000000005,2.0,5.6,2.7,61.6,995.5,146,88.83718187745376,57.16281812254624,6.9,349,350
2023-01-13 16:45:50,3874.0000000000005,2.0,5.6,2.7,61.6,995.5,147,88.83423661063544,58.16576338936456,7.5,308,309
2023-01-13 16:45:52,3876.0000000000005,2.0,5.6,2.7,61.6,995.4,148,88.83129134381713,59.16870865618287,9.0,336,336
2023-01-13 16:45:54,3878.0000000000005,2.0,5.6,2.7,61.5,995.5,147,88.82834607699883,58.17165392300117,10.1,315,316
2023-01-13 16:45:56,3880.0000000000005,2.0,5.6,2.7,61.5,995.5,146,88.82540081018051,57.17459918981949,8.9,313,313
2023-01-13 16:45:58,3882.0000000000005,2.0,5.6,2.7,61.5,995.7,145,88.8224555433622,56.177544456637804,7.6,312,313
2023-01-13 16:46:00,3884.0000000000005,2.0,5.6,2.7,61.4,995.9,143,88.81951027654388,54.18048972345612,6.4,50,51
2023-01-13 16:46:02,3886.0000000000005,2.0,5.6,2.7,61.4,995.9,143,88.81656500972557,54.183434990274435,7.4,313,313
